 5.82800000e-05  2.55688724e+00  5.82800000e-05 -3.08795720e-25  5.82800000e-05 -1.08562711e-33 
 5.92800000e-05  2.55783943e+00  5.92800000e-05 -3.08178745e-25  5.92800000e-05 -4.17154581e-33 
 6.02800000e-05  2.55879083e+00  6.02800000e-05 -3.07563003e-25  6.02800000e-05 -1.63160847e-33 
 6.12800000e-05  2.55974144e+00  6.12800000e-05 -3.06948492e-25  6.12800000e-05 -3.70374666e-33 
 6.22800000e-05  2.56069125e+00  6.22800000e-05 -3.06335208e-25  6.22800000e-05 -1.99494308e-33 
 6.32800000e-05  2.56164027e+00  6.32800000e-05 -3.05723150e-25  6.32800000e-05 -3.38576126e-33 
 6.42800000e-05  2.56258850e+00  6.42800000e-05 -3.05112314e-25  6.42800000e-05 -2.23554144e-33 
 6.52800000e-05  2.56353595e+00  6.52800000e-05 -3.04502699e-25  6.52800000e-05 -3.16847493e-33 
 6.62800000e-05  2.56448260e+00  6.62800000e-05 -3.03894302e-25  6.62800000e-05 -2.39366728e-33 
 6.72800000e-05  2.56542846e+00  6.72800000e-05 -3.03287121e-25  6.72800000e-05 -3.01887926e-33 
 6.82800000e-05  2.56637354e+00  6.82800000e-05 -3.02681152e-25  6.82800000e-05 -2.49638042e-33 
 6.92800000e-05  2.56731783e+00  6.92800000e-05 -3.02076395e-25  6.92800000e-05 -2.91479042e-33 
 7.02800000e-05  2.56826133e+00  7.02800000e-05 -3.01472845e-25  7.02800000e-05 -2.56186678e-33 
 7.12800000e-05  2.56920405e+00  7.12800000e-05 -3.00870502e-25  7.12800000e-05 -2.84129932e-33 
 7.22800000e-05  2.57014598e+00  7.22800000e-05 -3.00269362e-25  7.22800000e-05 -2.60234845e-33 
 7.32800000e-05  2.57108712e+00  7.32800000e-05 -2.99669423e-25  7.32800000e-05 -2.78838605e-33 
 7.42800000e-05  2.57202748e+00  7.42800000e-05 -2.99070683e-25  7.42800000e-05 -2.62603940e-33 
 7.52800000e-05  2.57296706e+00  7.52800000e-05 -2.98473139e-25  7.52800000e-05 -2.74931648e-33 
 7.62800000e-05  2.57390586e+00  7.62800000e-05 -2.97876789e-25  7.62800000e-05 -2.63845993e-33 
 7.72800000e-05  2.57484387e+00  7.72800000e-05 -2.97281631e-25  7.72800000e-05 -2.71956480e-33 
 7.82800000e-05  2.57578110e+00  7.82800000e-05 -2.96687662e-25  7.82800000e-05 -2.64331996e-33 
 7.92800000e-05  2.57671755e+00  7.92800000e-05 -2.96094879e-25  7.92800000e-05 -2.69608931e-33 
 8.02800000e-05  2.57765323e+00  8.02800000e-05 -2.95503281e-25  8.02800000e-05 -2.64311277e-33 
 8.12800000e-05  2.57858812e+00  8.12800000e-05 -2.94912865e-25  8.12800000e-05 -2.67684572e-33 
 8.22800000e-05  2.57952223e+00  8.22800000e-05 -2.94323628e-25  8.22800000e-05 -2.63951393e-33 
 8.32800000e-05  2.58045556e+00  8.32800000e-05 -2.93735569e-25  8.32800000e-05 -2.66046008e-33 
 8.42800000e-05  2.58138812e+00  8.42800000e-05 -2.93148685e-25  8.42800000e-05 -2.63364950e-33 
 8.52800000e-05  2.58231990e+00  8.52800000e-05 -2.92562973e-25  8.52800000e-05 -2.64600896e-33 
 8.62800000e-05  2.58325091e+00  8.62800000e-05 -2.91978432e-25  8.62800000e-05 -2.62627619e-33 
 8.72800000e-05  2.58418113e+00  8.72800000e-05 -2.91395058e-25  8.72800000e-05 -2.63287170e-33 
 8.82800000e-05  2.58511059e+00  8.82800000e-05 -2.90812850e-25  8.82800000e-05 -2.61790253e-33 
 8.92800000e-05  2.58603927e+00  8.92800000e-05 -2.90231805e-25  8.92800000e-05 -2.62063110e-33 
 9.02800000e-05  2.58696717e+00  9.02800000e-05 -2.89651922e-25  9.02800000e-05 -2.60887019e-33 
