time,membrane,spike,pulse
0.045313001,0.409955,0.0,3.701899
0.045313999,0.410614,0.0,3.699683
0.045315001,0.411272,0.0,3.697468
0.045316000,0.411929,0.0,3.695255
0.045317002,0.412586,0.0,3.693043
0.045318000,0.413242,0.0,3.690832
0.045318998,0.413898,0.0,3.688623
0.045320000,0.414553,0.0,3.686415
0.045320999,0.415208,0.0,3.684208
0.045322001,0.415862,0.0,3.682003
0.045322999,0.416516,0.0,3.679798
0.045324001,0.417169,0.0,3.677596
0.045325000,0.417821,0.0,3.675394
0.045325998,0.418473,0.0,3.673194
0.045327000,0.419124,0.0,3.670995
0.045327999,0.419775,0.0,3.668798
0.045329001,0.420426,0.0,3.666602
0.045329999,0.421075,0.0,3.664407
0.045331001,0.421725,0.0,3.662213
0.045332000,0.422373,0.0,3.660021
0.045332998,0.423022,0.0,3.657830
0.045334000,0.423669,0.0,3.655641
0.045334999,0.424316,0.0,3.653452
0.045336001,0.424963,0.0,3.651265
0.045336999,0.425609,0.0,3.649080
0.045338001,0.426254,0.0,3.646895
0.045338999,0.426899,0.0,3.644712
0.045340002,0.427544,0.0,3.642531
0.045341000,0.428187,0.0,3.640350
0.045341998,0.428831,0.0,3.638171
0.045343000,0.429473,0.0,3.635993
0.045343999,0.430116,0.0,3.633817
0.045345001,0.430757,0.0,3.631641
0.045345999,0.431399,0.0,3.629467
0.045347001,0.432039,0.0,3.627295
0.045348000,0.432679,0.0,3.625124
0.045348998,0.433319,0.0,3.622953
0.045350000,0.433958,0.0,3.620785
0.045350999,0.434596,0.0,3.618617
0.045352001,0.435234,0.0,3.616451
0.045352999,0.435872,0.0,3.614286
0.045354001,0.436509,0.0,3.612123
0.045355000,0.437145,0.0,3.609961
0.045356002,0.437781,0.0,3.607800
0.045357000,0.438416,0.0,3.605640
0.045357998,0.439051,0.0,3.603482
0.045359001,0.439685,0.0,3.601325
0.045359999,0.440319,0.0,3.599169
0.045361001,0.440952,0.0,3.597014
0.045361999,0.441585,0.0,3.594861
0.045363002,0.442217,0.0,3.592709
