time,mem_a,pulse_a,mem_b,pulse_b,i_b
0.000719500,0.541210,0.000000,0.000000,0.000000,0.000000e0
0.000719750,0.541347,0.000000,0.000000,0.000000,0.000000e0
0.000720000,0.541484,0.000000,0.000000,0.000000,0.000000e0
0.000720250,0.541621,0.000000,0.000000,0.000000,0.000000e0
0.000720500,0.541759,0.000000,0.000000,0.000000,0.000000e0
0.000720750,0.541896,0.000000,0.000000,0.000000,0.000000e0
0.000721000,0.542033,0.000000,0.000000,0.000000,0.000000e0
0.000721250,0.542170,0.000000,0.000000,0.000000,0.000000e0
0.000721500,0.542307,0.000000,0.000000,0.000000,0.000000e0
0.000721750,0.542444,0.000000,0.000000,0.000000,0.000000e0
0.000722000,0.542581,0.000000,0.000000,0.000000,0.000000e0
0.000722250,0.542718,0.000000,0.000000,0.000000,0.000000e0
0.000722500,0.542855,0.000000,0.000000,0.000000,0.000000e0
0.000722750,0.542992,0.000000,0.000000,0.000000,0.000000e0
0.000723000,0.543129,0.000000,0.000000,0.000000,0.000000e0
0.000723250,0.543265,0.000000,0.000000,0.000000,0.000000e0
0.000723500,0.543402,0.000000,0.000000,0.000000,0.000000e0
0.000723750,0.543539,0.000000,0.000000,0.000000,0.000000e0
0.000724000,0.543676,0.000000,0.000000,0.000000,0.000000e0
0.000724250,0.543813,0.000000,0.000000,0.000000,0.000000e0
0.000724500,0.543949,0.000000,0.000000,0.000000,0.000000e0
0.000724750,0.544086,0.000000,0.000000,0.000000,0.000000e0
0.000725000,0.544222,0.000000,0.000000,0.000000,0.000000e0
0.000725250,0.544359,0.000000,0.000000,0.000000,0.000000e0
0.000725500,0.544496,0.000000,0.000000,0.000000,0.000000e0
0.000725750,0.544632,0.000000,0.000000,0.000000,0.000000e0
0.000726000,0.544769,0.000000,0.000000,0.000000,0.000000e0
0.000726250,0.544905,0.000000,0.000000,0.000000,0.000000e0
0.000726500,0.545042,0.000000,0.000000,0.000000,0.000000e0
0.000726750,0.545178,0.000000,0.000000,0.000000,0.000000e0
0.000727000,0.545315,0.000000,0.000000,0.000000,0.000000e0
0.000727250,0.545451,0.000000,0.000000,0.000000,0.000000e0
0.000727500,0.545587,0.000000,0.000000,0.000000,0.000000e0
0.000727750,0.545724,0.000000,0.000000,0.000000,0.000000e0
0.000728000,0.545860,0.000000,0.000000,0.000000,0.000000e0
0.000728250,0.545996,0.000000,0.000000,0.000000,0.000000e0
0.000728500,0.546133,0.000000,0.000000,0.000000,0.000000e0
0.000728750,0.546269,0.000000,0.000000,0.000000,0.000000e0
0.000729000,0.546405,0.000000,0.000000,0.000000,0.000000e0
0.000729250,0.546541,0.000000,0.000000,0.000000,0.000000e0
0.000729500,0.546677,0.000000,0.000000,0.000000,0.000000e0
0.000729750,0.546813,0.000000,0.000000,0.000000,0.000000e0
0.000730000,0.546949,0.000000,0.000000,0.000000,0.000000e0
0.000730250,0.547085,0.000000,0.000000,0.000000,0.000000e0
0.000730500,0.547221,0.000000,0.000000,0.000000,0.000000e0
0.000730750,0.547357,0.000000,0.000000,0.000000,0.000000e0
0.000731000,0.547493,0.000000,0.000000,0.000000,0.000000e0
0.000731250,0.547629,0.000000,0.000000,0.000000,0.000000e0
0.000731500,0.547765,0.000000,0.000000,0.000000,0.000000e0
0.000731750,0.547901,0.000000,0.000000,0.000000,0.000000e0
0.000732000,0.548037,0.000000,0.000000,0.000000,0.000000e0
0.000732250,0.548173,0.000000,0.000000,0.000000,0.000000e0
0.000732500,0.548308,0.000000,0.000000,0.000000,0.000000e0
0.000732750,0.548444,0.000000,0.000000,0.000000,0.000000e0
0.000733000,0.548580,0.000000,0.000000,0.000000,0.000000e0
0.000733250,0.548716,0.000000,0.000000,0.000000,0.000000e0
0.000733500,0.548851,0.000000,0.000000,0.000000,0.000000e0
0.000733750,0.548987,0.000000,0.000000,0.000000,0.000000e0
0.000734000,0.549123,0.000000,0.000000,0.000000,0.000000e0
0.000734250,0.549258,0.000000,0.000000,0.000000,0.000000e0
0.000734500,0.549394,0.000000,0.000000,0.000000,0.000000e0
0.000734750,0.549529,0.000000,0.000000,0.000000,0.000000e0
0.000735000,0.549665,0.000000,0.000000,0.000000,0.000000e0
0.000735250,0.549800,0.000000,0.000000,0.000000,0.000000e0
0.000735500,0.549936,0.000000,0.000000,0.000000,0.000000e0
0.000735750,0.550071,0.000000,0.000000,0.000000,0.000000e0
0.000736000,0.550207,0.000000,0.000000,0.000000,0.000000e0
0.000736250,0.550342,0.000000,0.000000,0.000000,0.000000e0
0.000736500,0.550477,0.000000,0.000000,0.000000,0.000000e0
0.000736750,0.550613,0.000000,0.000000,0.000000,0.000000e0
0.000737000,0.550748,0.000000,0.000000,0.000000,0.000000e0
0.000737250,0.550883,0.000000,0.000000,0.000000,0.000000e0
0.000737500,0.551018,0.000000,0.000000,0.000000,0.000000e0
0.000737750,0.551154,0.000000,0.000000,0.000000,0.000000e0
0.000738000,0.551289,0.000000,0.000000,0.000000,0.000000e0
0.000738250,0.551424,0.000000,0.000000,0.000000,0.000000e0
0.000738500,0.551559,0.000000,0.000000,0.000000,0.000000e0
0.000738750,0.551694,0.000000,0.000000,0.000000,0.000000e0
0.000739000,0.551829,0.000000,0.000000,0.000000,0.000000e0
0.000739250,0.551964,0.000000,0.000000,0.000000,0.000000e0
0.000739500,0.552099,0.000000,0.000000,0.000000,0.000000e0
0.000739750,0.552234,0.000000,0.000000,0.000000,0.000000e0
0.000740000,0.552369,0.000000,0.000000,0.000000,0.000000e0
0.000740250,0.552504,0.000000,0.000000,0.000000,0.000000e0
0.000740500,0.552639,0.000000,0.000000,0.000000,0.000000e0
0.000740750,0.552774,0.000000,0.000000,0.000000,0.000000e0
0.000741000,0.552908,0.000000,0.000000,0.000000,0.000000e0
0.000741250,0.553043,0.000000,0.000000,0.000000,0.000000e0
0.000741500,0.553178,0.000000,0.000000,0.000000,0.000000e0
0.000741750,0.553313,0.000000,0.000000,0.000000,0.000000e0
0.000742000,0.553448,0.000000,0.000000,0.000000,0.000000e0
0.000742250,0.553582,0.000000,0.000000,0.000000,0.000000e0
0.000742500,0.553717,0.000000,0.000000,0.000000,0.000000e0
0.000742750,0.553852,0.000000,0.000000,0.000000,0.000000e0
0.000743000,0.553986,0.000000,0.000000,0.000000,0.000000e0
0.000743250,0.554121,0.000000,0.000000,0.000000,0.000000e0
0.000743500,0.554255,0.000000,0.000000,0.000000,0.000000e0
0.000743750,0.554390,0.000000,0.000000,0.000000,0.000000e0
0.000744000,0.554524,0.000000,0.000000,0.000000,0.000000e0
0.000744250,0.554659,0.000000,0.000000,0.000000,0.000000e0
0.000744500,0.554793,0.000000,0.000000,0.000000,0.000000e0
0.000744750,0.554928,0.000000,0.000000,0.000000,0.000000e0
0.000745000,0.555062,0.000000,0.000000,0.000000,0.000000e0
0.000745250,0.555196,0.000000,0.000000,0.000000,0.000000e0
0.000745500,0.555331,0.000000,0.000000,0.000000,0.000000e0
0.000745750,0.555465,0.000000,0.000000,0.000000,0.000000e0
0.000746000,0.555599,0.000000,0.000000,0.000000,0.000000e0
0.000746250,0.555733,0.000000,0.000000,0.000000,0.000000e0
0.000746500,0.555868,0.000000,0.000000,0.000000,0.000000e0
0.000746750,0.556002,0.000000,0.000000,0.000000,0.000000e0
0.000747000,0.556136,0.000000,0.000000,0.000000,0.000000e0
0.000747250,0.556270,0.000000,0.000000,0.000000,0.000000e0
0.000747500,0.556404,0.000000,0.000000,0.000000,0.000000e0
0.000747750,0.556538,0.000000,0.000000,0.000000,0.000000e0
0.000748000,0.556672,0.000000,0.000000,0.000000,0.000000e0
0.000748250,0.556806,0.000000,0.000000,0.000000,0.000000e0
0.000748500,0.556940,0.000000,0.000000,0.000000,0.000000e0
0.000748750,0.557074,0.000000,0.000000,0.000000,0.000000e0
0.000749000,0.557208,0.000000,0.000000,0.000000,0.000000e0
0.000749250,0.557342,0.000000,0.000000,0.000000,0.000000e0
0.000749500,0.557476,0.000000,0.000000,0.000000,0.000000e0
0.000749750,0.557610,0.000000,0.000000,0.000000,0.000000e0
0.000750000,0.557744,0.000000,0.000000,0.000000,0.000000e0
0.000750250,0.557877,0.000000,0.000000,0.000000,0.000000e0
0.000750500,0.558011,0.000000,0.000000,0.000000,0.000000e0
0.000750750,0.558145,0.000000,0.000000,0.000000,0.000000e0
0.000751000,0.558279,0.000000,0.000000,0.000000,0.000000e0
0.000751250,0.558412,0.000000,0.000000,0.000000,0.000000e0
0.000751500,0.558546,0.000000,0.000000,0.000000,0.000000e0
0.000751750,0.558680,0.000000,0.000000,0.000000,0.000000e0
0.000752000,0.558813,0.000000,0.000000,0.000000,0.000000e0
0.000752250,0.558947,0.000000,0.000000,0.000000,0.000000e0
0.000752500,0.559080,0.000000,0.000000,0.000000,0.000000e0
0.000752750,0.559214,0.000000,0.000000,0.000000,0.000000e0
0.000753000,0.559347,0.000000,0.000000,0.000000,0.000000e0
0.000753250,0.559481,0.000000,0.000000,0.000000,0.000000e0
0.000753500,0.559614,0.000000,0.000000,0.000000,0.000000e0
0.000753750,0.559748,0.000000,0.000000,0.000000,0.000000e0
0.000754000,0.559881,0.000000,0.000000,0.000000,0.000000e0
0.000754250,0.560014,0.000000,0.000000,0.000000,0.000000e0
0.000754500,0.560148,0.000000,0.000000,0.000000,0.000000e0
0.000754750,0.560281,0.000000,0.000000,0.000000,0.000000e0
0.000755000,0.560414,0.000000,0.000000,0.000000,0.000000e0
0.000755250,0.560547,0.000000,0.000000,0.000000,0.000000e0
0.000755500,0.560681,0.000000,0.000000,0.000000,0.000000e0
0.000755750,0.560814,0.000000,0.000000,0.000000,0.000000e0
0.000756000,0.560947,0.000000,0.000000,0.000000,0.000000e0
0.000756250,0.561080,0.000000,0.000000,0.000000,0.000000e0
0.000756500,0.561213,0.000000,0.000000,0.000000,0.000000e0
0.000756750,0.561346,0.000000,0.000000,0.000000,0.000000e0
0.000757000,0.561479,0.000000,0.000000,0.000000,0.000000e0
0.000757250,0.561612,0.000000,0.000000,0.000000,0.000000e0
0.000757500,0.561745,0.000000,0.000000,0.000000,0.000000e0
0.000757750,0.561878,0.000000,0.000000,0.000000,0.000000e0
0.000758000,0.562011,0.000000,0.000000,0.000000,0.000000e0
0.000758250,0.562144,0.000000,0.000000,0.000000,0.000000e0
0.000758500,0.562277,0.000000,0.000000,0.000000,0.000000e0
0.000758750,0.562410,0.000000,0.000000,0.000000,0.000000e0
0.000759000,0.562543,0.000000,0.000000,0.000000,0.000000e0
0.000759250,0.562675,0.000000,0.000000,0.000000,0.000000e0
0.000759500,0.562808,0.000000,0.000000,0.000000,0.000000e0
0.000759750,0.562941,0.000000,0.000000,0.000000,0.000000e0
0.000760000,0.563074,0.000000,0.000000,0.000000,0.000000e0
0.000760250,0.563206,0.000000,0.000000,0.000000,0.000000e0
0.000760500,0.563339,0.000000,0.000000,0.000000,0.000000e0
0.000760750,0.563472,0.000000,0.000000,0.000000,0.000000e0
0.000761000,0.563604,0.000000,0.000000,0.000000,0.000000e0
0.000761250,0.563737,0.000000,0.000000,0.000000,0.000000e0
0.000761500,0.563869,0.000000,0.000000,0.000000,0.000000e0
0.000761750,0.564002,0.000000,0.000000,0.000000,0.000000e0
0.000762000,0.564134,0.000000,0.000000,0.000000,0.000000e0
0.000762250,0.564267,0.000000,0.000000,0.000000,0.000000e0
0.000762500,0.564399,0.000000,0.000000,0.000000,0.000000e0
0.000762750,0.564532,0.000000,0.000000,0.000000,0.000000e0
0.000763000,0.564664,0.000000,0.000000,0.000000,0.000000e0
0.000763250,0.564796,0.000000,0.000000,0.000000,0.000000e0
0.000763500,0.564929,0.000000,0.000000,0.000000,0.000000e0
0.000763750,0.565061,0.000000,0.000000,0.000000,0.000000e0
0.000764000,0.565193,0.000000,0.000000,0.000000,0.000000e0
0.000764250,0.565326,0.000000,0.000000,0.000000,0.000000e0
0.000764500,0.565458,0.000000,0.000000,0.000000,0.000000e0
0.000764750,0.565590,0.000000,0.000000,0.000000,0.000000e0
0.000765000,0.565722,0.000000,0.000000,0.000000,0.000000e0
0.000765250,0.565854,0.000000,0.000000,0.000000,0.000000e0
0.000765500,0.565986,0.000000,0.000000,0.000000,0.000000e0
0.000765750,0.566118,0.000000,0.000000,0.000000,0.000000e0
0.000766000,0.566250,0.000000,0.000000,0.000000,0.000000e0
0.000766250,0.566382,0.000000,0.000000,0.000000,0.000000e0
0.000766500,0.566514,0.000000,0.000000,0.000000,0.000000e0
0.000766750,0.566646,0.000000,0.000000,0.000000,0.000000e0
0.000767000,0.566778,0.000000,0.000000,0.000000,0.000000e0
0.000767250,0.566910,0.000000,0.000000,0.000000,0.000000e0
0.000767500,0.567042,0.000000,0.000000,0.000000,0.000000e0
0.000767750,0.567174,0.000000,0.000000,0.000000,0.000000e0
0.000768000,0.567306,0.000000,0.000000,0.000000,0.000000e0
0.000768250,0.567438,0.000000,0.000000,0.000000,0.000000e0
0.000768500,0.567569,0.000000,0.000000,0.000000,0.000000e0
0.000768750,0.567701,0.000000,0.000000,0.000000,0.000000e0
0.000769000,0.567833,0.000000,0.000000,0.000000,0.000000e0
0.000769250,0.567965,0.000000,0.000000,0.000000,0.000000e0
0.000769500,0.568096,0.000000,0.000000,0.000000,0.000000e0
0.000769750,0.568228,0.000000,0.000000,0.000000,0.000000e0
0.000770000,0.568359,0.000000,0.000000,0.000000,0.000000e0
0.000770250,0.568491,0.000000,0.000000,0.000000,0.000000e0
0.000770500,0.568623,0.000000,0.000000,0.000000,0.000000e0
0.000770750,0.568754,0.000000,0.000000,0.000000,0.000000e0
0.000771000,0.568886,0.000000,0.000000,0.000000,0.000000e0
0.000771250,0.569017,0.000000,0.000000,0.000000,0.000000e0
0.000771500,0.569149,0.000000,0.000000,0.000000,0.000000e0
0.000771750,0.569280,0.000000,0.000000,0.000000,0.000000e0
0.000772000,0.569411,0.000000,0.000000,0.000000,0.000000e0
0.000772250,0.569543,0.000000,0.000000,0.000000,0.000000e0
0.000772500,0.569674,0.000000,0.000000,0.000000,0.000000e0
0.000772750,0.569805,0.000000,0.000000,0.000000,0.000000e0
0.000773000,0.569937,0.000000,0.000000,0.000000,0.000000e0
0.000773250,0.570068,0.000000,0.000000,0.000000,0.000000e0
0.000773500,0.570199,0.000000,0.000000,0.000000,0.000000e0
0.000773750,0.570330,0.000000,0.000000,0.000000,0.000000e0
0.000774000,0.570462,0.000000,0.000000,0.000000,0.000000e0
0.000774250,0.570593,0.000000,0.000000,0.000000,0.000000e0
0.000774500,0.570724,0.000000,0.000000,0.000000,0.000000e0
0.000774750,0.570855,0.000000,0.000000,0.000000,0.000000e0
0.000775000,0.570986,0.000000,0.000000,0.000000,0.000000e0
0.000775250,0.571117,0.000000,0.000000,0.000000,0.000000e0
0.000775500,0.571248,0.000000,0.000000,0.000000,0.000000e0
0.000775750,0.571379,0.000000,0.000000,0.000000,0.000000e0
0.000776000,0.571510,0.000000,0.000000,0.000000,0.000000e0
0.000776250,0.571641,0.000000,0.000000,0.000000,0.000000e0
0.000776500,0.571772,0.000000,0.000000,0.000000,0.000000e0
0.000776750,0.571903,0.000000,0.000000,0.000000,0.000000e0
0.000777000,0.572033,0.000000,0.000000,0.000000,0.000000e0
0.000777250,0.572164,0.000000,0.000000,0.000000,0.000000e0
0.000777500,0.572295,0.000000,0.000000,0.000000,0.000000e0
0.000777750,0.572426,0.000000,0.000000,0.000000,0.000000e0
0.000778000,0.572557,0.000000,0.000000,0.000000,0.000000e0
0.000778250,0.572687,0.000000,0.000000,0.000000,0.000000e0
0.000778500,0.572818,0.000000,0.000000,0.000000,0.000000e0
0.000778750,0.572949,0.000000,0.000000,0.000000,0.000000e0
0.000779000,0.573079,0.000000,0.000000,0.000000,0.000000e0
0.000779250,0.573210,0.000000,0.000000,0.000000,0.000000e0
0.000779500,0.573340,0.000000,0.000000,0.000000,0.000000e0
0.000779750,0.573471,0.000000,0.000000,0.000000,0.000000e0
0.000780000,0.573601,0.000000,0.000000,0.000000,0.000000e0
0.000780250,0.573732,0.000000,0.000000,0.000000,0.000000e0
0.000780500,0.573862,0.000000,0.000000,0.000000,0.000000e0
0.000780750,0.573993,0.000000,0.000000,0.000000,0.000000e0
0.000781000,0.574123,0.000000,0.000000,0.000000,0.000000e0
0.000781250,0.574254,0.000000,0.000000,0.000000,0.000000e0
0.000781500,0.574384,0.000000,0.000000,0.000000,0.000000e0
0.000781750,0.574514,0.000000,0.000000,0.000000,0.000000e0
0.000782000,0.574645,0.000000,0.000000,0.000000,0.000000e0
0.000782250,0.574775,0.000000,0.000000,0.000000,0.000000e0
0.000782500,0.574905,0.000000,0.000000,0.000000,0.000000e0
0.000782750,0.575035,0.000000,0.000000,0.000000,0.000000e0
0.000783000,0.575166,0.000000,0.000000,0.000000,0.000000e0
0.000783250,0.575296,0.000000,0.000000,0.000000,0.000000e0
0.000783500,0.575426,0.000000,0.000000,0.000000,0.000000e0
0.000783750,0.575556,0.000000,0.000000,0.000000,0.000000e0
0.000784000,0.575686,0.000000,0.000000,0.000000,0.000000e0
0.000784250,0.575816,0.000000,0.000000,0.000000,0.000000e0
0.000784500,0.575946,0.000000,0.000000,0.000000,0.000000e0
0.000784750,0.576076,0.000000,0.000000,0.000000,0.000000e0
0.000785000,0.576206,0.000000,0.000000,0.000000,0.000000e0
0.000785250,0.576336,0.000000,0.000000,0.000000,0.000000e0
0.000785500,0.576466,0.000000,0.000000,0.000000,0.000000e0
0.000785750,0.576596,0.000000,0.000000,0.000000,0.000000e0
0.000786000,0.576726,0.000000,0.000000,0.000000,0.000000e0
0.000786250,0.576856,0.000000,0.000000,0.000000,0.000000e0
0.000786500,0.576985,0.000000,0.000000,0.000000,0.000000e0
0.000786750,0.577115,0.000000,0.000000,0.000000,0.000000e0
0.000787000,0.577245,0.000000,0.000000,0.000000,0.000000e0
0.000787250,0.577375,0.000000,0.000000,0.000000,0.000000e0
0.000787500,0.577504,0.000000,0.000000,0.000000,0.000000e0
0.000787750,0.577634,0.000000,0.000000,0.000000,0.000000e0
0.000788000,0.577764,0.000000,0.000000,0.000000,0.000000e0
0.000788250,0.577893,0.000000,0.000000,0.000000,0.000000e0
0.000788500,0.578023,0.000000,0.000000,0.000000,0.000000e0
0.000788750,0.578153,0.000000,0.000000,0.000000,0.000000e0
0.000789000,0.578282,0.000000,0.000000,0.000000,0.000000e0
0.000789250,0.578412,0.000000,0.000000,0.000000,0.000000e0
0.000789500,0.578541,0.000000,0.000000,0.000000,0.000000e0
0.000789750,0.578671,0.000000,0.000000,0.000000,0.000000e0
0.000790000,0.578800,0.000000,0.000000,0.000000,0.000000e0
0.000790250,0.578929,0.000000,0.000000,0.000000,0.000000e0
0.000790500,0.579059,0.000000,0.000000,0.000000,0.000000e0
0.000790750,0.579188,0.000000,0.000000,0.000000,0.000000e0
0.000791000,0.579317,0.000000,0.000000,0.000000,0.000000e0
0.000791250,0.579447,0.000000,0.000000,0.000000,0.000000e0
0.000791500,0.579576,0.000000,0.000000,0.000000,0.000000e0
0.000791750,0.579705,0.000000,0.000000,0.000000,0.000000e0
0.000792000,0.579834,0.000000,0.000000,0.000000,0.000000e0
0.000792250,0.579964,0.000000,0.000000,0.000000,0.000000e0
0.000792500,0.580093,0.000000,0.000000,0.000000,0.000000e0
0.000792750,0.580222,0.000000,0.000000,0.000000,0.000000e0
0.000793000,0.580351,0.000000,0.000000,0.000000,0.000000e0
0.000793250,0.580480,0.000000,0.000000,0.000000,0.000000e0
0.000793500,0.580609,0.000000,0.000000,0.000000,0.000000e0
0.000793750,0.580738,0.000000,0.000000,0.000000,0.000000e0
0.000794000,0.580867,0.000000,0.000000,0.000000,0.000000e0
0.000794250,0.580996,0.000000,0.000000,0.000000,0.000000e0
0.000794500,0.581125,0.000000,0.000000,0.000000,0.000000e0
0.000794750,0.581254,0.000000,0.000000,0.000000,0.000000e0
0.000795000,0.581383,0.000000,0.000000,0.000000,0.000000e0
0.000795250,0.581512,0.000000,0.000000,0.000000,0.000000e0
0.000795500,0.581641,0.000000,0.000000,0.000000,0.000000e0
0.000795750,0.581770,0.000000,0.000000,0.000000,0.000000e0
0.000796000,0.581898,0.000000,0.000000,0.000000,0.000000e0
0.000796250,0.582027,0.000000,0.000000,0.000000,0.000000e0
0.000796500,0.582156,0.000000,0.000000,0.000000,0.000000e0
0.000796750,0.582285,0.000000,0.000000,0.000000,0.000000e0
0.000797000,0.582413,0.000000,0.000000,0.000000,0.000000e0
0.000797250,0.582542,0.000000,0.000000,0.000000,0.000000e0
0.000797500,0.582670,0.000000,0.000000,0.000000,0.000000e0
0.000797750,0.582799,0.000000,0.000000,0.000000,0.000000e0
0.000798000,0.582928,0.000000,0.000000,0.000000,0.000000e0
0.000798250,0.583056,0.000000,0.000000,0.000000,0.000000e0
0.000798500,0.583185,0.000000,0.000000,0.000000,0.000000e0
0.000798750,0.583313,0.000000,0.000000,0.000000,0.000000e0
0.000799000,0.583442,0.000000,0.000000,0.000000,0.000000e0
0.000799250,0.583570,0.000000,0.000000,0.000000,0.000000e0
0.000799500,0.583699,0.000000,0.000000,0.000000,0.000000e0
0.000799750,0.583827,0.000000,0.000000,0.000000,0.000000e0
0.000800000,0.583955,0.000000,0.000000,0.000000,0.000000e0
0.000800250,0.584084,0.000000,0.000000,0.000000,0.000000e0
0.000800500,0.584212,0.000000,0.000000,0.000000,0.000000e0
0.000800750,0.584340,0.000000,0.000000,0.000000,0.000000e0
0.000801000,0.584468,0.000000,0.000000,0.000000,0.000000e0
0.000801250,0.584597,0.000000,0.000000,0.000000,0.000000e0
0.000801500,0.584725,0.000000,0.000000,0.000000,0.000000e0
0.000801750,0.584853,0.000000,0.000000,0.000000,0.000000e0
0.000802000,0.584981,0.000000,0.000000,0.000000,0.000000e0
0.000802250,0.585109,0.000000,0.000000,0.000000,0.000000e0
0.000802500,0.585237,0.000000,0.000000,0.000000,0.000000e0
0.000802750,0.585365,0.000000,0.000000,0.000000,0.000000e0
0.000803000,0.585494,0.000000,0.000000,0.000000,0.000000e0
0.000803250,0.585622,0.000000,0.000000,0.000000,0.000000e0
0.000803500,0.585750,0.000000,0.000000,0.000000,0.000000e0
0.000803750,0.585877,0.000000,0.000000,0.000000,0.000000e0
0.000804000,0.586005,0.000000,0.000000,0.000000,0.000000e0
0.000804250,0.586133,0.000000,0.000000,0.000000,0.000000e0
0.000804500,0.586261,0.000000,0.000000,0.000000,0.000000e0
0.000804750,0.586389,0.000000,0.000000,0.000000,0.000000e0
0.000805000,0.586517,0.000000,0.000000,0.000000,0.000000e0
0.000805250,0.586645,0.000000,0.000000,0.000000,0.000000e0
0.000805500,0.586772,0.000000,0.000000,0.000000,0.000000e0
0.000805750,0.586900,0.000000,0.000000,0.000000,0.000000e0
0.000806000,0.587028,0.000000,0.000000,0.000000,0.000000e0
0.000806250,0.587156,0.000000,0.000000,0.000000,0.000000e0
0.000806500,0.587283,0.000000,0.000000,0.000000,0.000000e0
0.000806750,0.587411,0.000000,0.000000,0.000000,0.000000e0
0.000807000,0.587538,0.000000,0.000000,0.000000,0.000000e0
0.000807250,0.587666,0.000000,0.000000,0.000000,0.000000e0
0.000807500,0.587794,0.000000,0.000000,0.000000,0.000000e0
0.000807750,0.587921,0.000000,0.000000,0.000000,0.000000e0
0.000808000,0.588049,0.000000,0.000000,0.000000,0.000000e0
0.000808250,0.588176,0.000000,0.000000,0.000000,0.000000e0
0.000808500,0.588304,0.000000,0.000000,0.000000,0.000000e0
0.000808750,0.588431,0.000000,0.000000,0.000000,0.000000e0
0.000809000,0.588558,0.000000,0.000000,0.000000,0.000000e0
0.000809250,0.588686,0.000000,0.000000,0.000000,0.000000e0
0.000809500,0.588813,0.000000,0.000000,0.000000,0.000000e0
0.000809750,0.588941,0.000000,0.000000,0.000000,0.000000e0
0.000810000,0.589068,0.000000,0.000000,0.000000,0.000000e0
0.000810250,0.589195,0.000000,0.000000,0.000000,0.000000e0
0.000810500,0.589322,0.000000,0.000000,0.000000,0.000000e0
0.000810750,0.589450,0.000000,0.000000,0.000000,0.000000e0
0.000811000,0.589577,0.000000,0.000000,0.000000,0.000000e0
0.000811250,0.589704,0.000000,0.000000,0.000000,0.000000e0
0.000811500,0.589831,0.000000,0.000000,0.000000,0.000000e0
0.000811750,0.589958,0.000000,0.000000,0.000000,0.000000e0
0.000812000,0.590085,0.000000,0.000000,0.000000,0.000000e0
0.000812250,0.590212,0.000000,0.000000,0.000000,0.000000e0
0.000812500,0.590339,0.000000,0.000000,0.000000,0.000000e0
0.000812750,0.590466,0.000000,0.000000,0.000000,0.000000e0
0.000813000,0.590593,0.000000,0.000000,0.000000,0.000000e0
0.000813250,0.590720,0.000000,0.000000,0.000000,0.000000e0
0.000813500,0.590847,0.000000,0.000000,0.000000,0.000000e0
0.000813750,0.590974,0.000000,0.000000,0.000000,0.000000e0
0.000814000,0.591101,0.000000,0.000000,0.000000,0.000000e0
0.000814250,0.591228,0.000000,0.000000,0.000000,0.000000e0
0.000814500,0.591355,0.000000,0.000000,0.000000,0.000000e0
0.000814750,0.591481,0.000000,0.000000,0.000000,0.000000e0
0.000815000,0.591608,0.000000,0.000000,0.000000,0.000000e0
0.000815250,0.591735,0.000000,0.000000,0.000000,0.000000e0
0.000815500,0.591862,0.000000,0.000000,0.000000,0.000000e0
0.000815750,0.591988,0.000000,0.000000,0.000000,0.000000e0
0.000816000,0.592115,0.000000,0.000000,0.000000,0.000000e0
0.000816250,0.592242,0.000000,0.000000,0.000000,0.000000e0
0.000816500,0.592368,0.000000,0.000000,0.000000,0.000000e0
0.000816750,0.592495,0.000000,0.000000,0.000000,0.000000e0
0.000817000,0.592621,0.000000,0.000000,0.000000,0.000000e0
0.000817250,0.592748,0.000000,0.000000,0.000000,0.000000e0
0.000817500,0.592874,0.000000,0.000000,0.000000,0.000000e0
0.000817750,0.593001,0.000000,0.000000,0.000000,0.000000e0
0.000818000,0.593127,0.000000,0.000000,0.000000,0.000000e0
0.000818250,0.593254,0.000000,0.000000,0.000000,0.000000e0
0.000818500,0.593380,0.000000,0.000000,0.000000,0.000000e0
0.000818750,0.593506,0.000000,0.000000,0.000000,0.000000e0
0.000819000,0.593633,0.000000,0.000000,0.000000,0.000000e0
0.000819250,0.593759,0.000000,0.000000,0.000000,0.000000e0
0.000819500,0.593885,0.000000,0.000000,0.000000,0.000000e0
0.000819750,0.594012,0.000000,0.000000,0.000000,0.000000e0
0.000820000,0.594138,0.000000,0.000000,0.000000,0.000000e0
0.000820250,0.594264,0.000000,0.000000,0.000000,0.000000e0
0.000820500,0.594390,0.000000,0.000000,0.000000,0.000000e0
0.000820750,0.594516,0.000000,0.000000,0.000000,0.000000e0
0.000821000,0.594643,0.000000,0.000000,0.000000,0.000000e0
0.000821250,0.594769,0.000000,0.000000,0.000000,0.000000e0
0.000821500,0.594895,0.000000,0.000000,0.000000,0.000000e0
0.000821750,0.595021,0.000000,0.000000,0.000000,0.000000e0
0.000822000,0.595147,0.000000,0.000000,0.000000,0.000000e0
0.000822250,0.595273,0.000000,0.000000,0.000000,0.000000e0
0.000822500,0.595399,0.000000,0.000000,0.000000,0.000000e0
0.000822750,0.595525,0.000000,0.000000,0.000000,0.000000e0
0.000823000,0.595651,0.000000,0.000000,0.000000,0.000000e0
0.000823250,0.595777,0.000000,0.000000,0.000000,0.000000e0
0.000823500,0.595903,0.000000,0.000000,0.000000,0.000000e0
0.000823750,0.596028,0.000000,0.000000,0.000000,0.000000e0
0.000824000,0.596154,0.000000,0.000000,0.000000,0.000000e0
0.000824250,0.596280,0.000000,0.000000,0.000000,0.000000e0
0.000824500,0.596406,0.000000,0.000000,0.000000,0.000000e0
0.000824750,0.596531,0.000000,0.000000,0.000000,0.000000e0
0.000825000,0.596657,0.000000,0.000000,0.000000,0.000000e0
